ZIP,POP,AREA_MILE,STATE,COUNTY,POP_DEN,Type
75901,31725,161.47799999999998,48,5,196.4663917066102,Rural
75904,33573,142.175,48,5,236.1385616317918,Rural
75925,3998,236.584,48,73,16.898860447029385,Rural
75926,1054,117.633,48,455,8.96007072845205,Rural
75928,831,90.336,48,351,9.198990435706696,Rural
75929,1532,132.596,48,405,11.553893028447312,Rural
75930,2073,134.779,48,403,15.380734387404566,Rural
75931,2192,56.02,48,241,39.1288825419493,Rural
75932,1828,125.398,48,351,14.577584969457249,Rural
75933,1106,74.36,48,241,14.873587950511027,Rural
75934,129,7.39,48,373,17.456021650879567,Rural
75935,13964,354.296,48,405,39.41337186984894,Rural
75936,766,125.57799999999999,48,373,6.099794550000797,Rural
75937,937,67.21,48,347,13.941377771165007,Rural
75938,2739,185.984,48,457,14.727073296627665,Rural
75939,4262,241.49,48,373,17.648763923972005,Rural
75941,9043,84.81700000000001,48,5,106.61777709657261,Rural
75942,171,0.413,48,457,414.043583535109,Rural
75943,1495,64.172,48,347,23.29676494421243,Rural
75944,1461,39.808,48,347,36.701165594855304,Rural
75946,3084,138.887,48,347,22.205101989387057,Rural
75948,6096,244.926,48,351,24.88915019230298,Rural
75949,6965,197.606,48,5,35.246905458336286,Rural
75951,16034,393.07599999999996,48,241,40.79109383427124,Rural
75954,3503,107.155,48,365,32.690961691008354,Rural
75956,7819,243.196,48,241,32.15102222076021,Rural
75959,863,46.531000000000006,48,403,18.546775268100834,Rural
75960,963,42.966,48,373,22.413070800167574,Rural
75961,15345,277.151,48,347,55.36692994071824,Rural
75962,3180,0.266,48,347,11954.887218045113,Urban
75964,19252,231.84,48,347,83.040027605245,Rural
75965,18994,73.907,48,347,256.9986604787097,Rural
75966,4578,270.855,48,351,16.90203245278839,Rural
75968,1565,73.407,48,403,21.3194926914327,Rural
75969,3919,85.89299999999999,48,5,45.626535340481766,Rural
75972,6345,360.931,48,403,17.579537363097103,Rural
75973,2403,179.145,48,419,13.413715146948002,Rural
75974,2845,104.738,48,365,27.16301628826214,Rural
75975,3859,143.466,48,365,26.898359193118925,Rural
75976,932,22.718000000000004,48,73,41.024738093142,Rural
75977,1270,182.97099999999998,48,351,6.940990648791339,Rural
75978,114,0.5489999999999999,48,347,207.65027322404373,Rural
75979,11825,291.211,48,457,40.60629577866221,Rural
75980,2834,161.635,48,5,17.533331271073717,Rural
76001,30903,10.315,48,439,2995.9282598158024,Suburban
76002,33991,7.18,48,439,4734.122562674095,Urban
76006,24141,7.551,48,439,3197.0599920540326,Urban
76008,15294,74.126,48,367,206.32436661900007,Rural
76009,20167,98.292,48,251,205.17437838277783,Rural
76010,59101,8.918,48,439,6627.158555729985,Urban
76011,23541,8.025,48,439,2933.4579439252334,Suburban
76012,26819,8.168,48,439,3283.423114593536,Urban
76013,31797,8.964,48,439,3547.18875502008,Urban
76014,35408,5.757999999999999,48,439,6149.357415769366,Urban
76015,16617,4.284,48,439,3878.851540616247,Urban
76016,30886,8.862,48,439,3485.217783795983,Urban
76017,45894,10.394,48,439,4415.431979988455,Urban
76018,29723,7.66,48,439,3880.2872062663187,Urban
76020,27047,65.998,48,367,409.81544895299857,Rural
76021,35941,7.247999999999999,48,439,4958.747240618102,Urban
76022,12795,2.67,48,439,4792.134831460674,Urban
76023,5882,56.217,48,367,104.63027198178487,Rural
76028,66391,77.143,48,251,860.6224803287402,Rural
76031,17603,72.50399999999999,48,251,242.78660487697235,Rural
76033,25354,164.00799999999998,48,221,154.59001999902446,Rural
76034,25061,13.057,48,439,1919.3536034311096,Suburban
76035,1455,67.358,48,221,21.60099765432465,Rural
76036,24876,45.972,48,251,541.1119812059515,Rural
76039,33308,6.51,48,439,5116.436251920123,Urban
76040,31496,11.377,48,439,2768.392370572207,Suburban
76041,407,11.819,48,139,34.43607750232676,Rural
76043,7578,137.343,48,35,55.17572792206374,Rural
76044,3769,100.963,48,251,37.330507215514594,Rural
76048,23299,108.515,48,221,214.70764410450167,Rural
76049,27135,100.985,48,221,268.7032727632817,Rural
76050,5593,122.066,48,139,45.81947471040257,Rural
76051,50484,36.841,48,113,1370.3211096332889,Suburban
76052,20371,45.285,48,121,449.83990283758425,Rural
76053,29968,8.032,48,439,3731.0756972111553,Urban
76054,11917,3.8,48,439,3136.0526315789475,Urban
76055,2521,89.05799999999999,48,217,28.30739518066878,Rural
76058,17735,54.457,48,251,325.6697945167747,Rural
76059,5133,2.7460000000000004,48,251,1869.2643845593589,Suburban
76060,7294,7.4,48,439,985.6756756756756,Rural
76061,84,1.5090000000000001,48,251,55.66600397614314,Rural
76063,67723,51.808,48,251,1307.191939468808,Suburban
76064,1622,29.866999999999997,48,139,54.307429604580314,Rural
76065,32306,98.304,48,139,328.6336263020833,Rural
76066,3195,86.074,48,363,37.11922299416781,Rural
76067,20778,174.405,48,363,119.13649264642642,Rural
76070,617,35.848,48,251,17.21155991966079,Rural
76071,3830,7.546,48,439,507.5536708189769,Rural
76073,5877,84.2,48,497,69.7980997624703,Rural
76077,447,7.309,48,425,61.15747708304829,Rural
76078,10682,67.217,48,121,158.91813082999838,Rural
76082,18118,100.484,48,367,180.3073126069822,Rural
76084,8389,50.806999999999995,48,139,165.1150432027083,Rural
76085,9524,63.856,48,367,149.14808318717112,Rural
76086,21462,14.698,48,367,1460.1986664852361,Suburban
76087,27561,186.43200000000002,48,221,147.83406282183316,Rural
76088,11298,158.608,48,367,71.23222031675577,Rural
76092,29155,22.549,48,121,1292.9619938799947,Suburban
76093,1629,37.033,48,217,43.987794669618985,Rural
76102,9389,4.315,48,439,2175.8980301274623,Suburban
76103,13685,5.454,48,439,2509.167583425009,Suburban
76104,17603,5.861000000000001,48,439,3003.4123869646814,Urban
76105,21626,5.571000000000001,48,439,3881.8883503859265,Urban
76106,38010,14.548,48,439,2612.7302722023646,Suburban
76107,28298,10.748,48,439,2632.8619278005212,Suburban
76108,41303,46.693000000000005,48,367,884.5651382434197,Rural
76109,21988,8.141,48,439,2700.896695737624,Suburban
76110,30322,5.734,48,439,5288.106034182072,Urban
76111,22665,8.252,48,439,2746.6068831798348,Suburban
76112,40917,11.325,48,439,3612.9801324503314,Urban
76114,25632,9.131,48,439,2807.1405103493594,Suburban
76115,20618,4.66,48,439,4424.4635193133045,Urban
76116,49081,12.174000000000001,48,439,4031.624774108756,Urban
76117,30825,10.789000000000001,48,439,2857.0766521457035,Suburban
76118,16002,7.5920000000000005,48,439,2107.744994731296,Suburban
76119,47704,16.226,48,439,2939.97288302724,Suburban
76120,17811,9.771,48,439,1822.8431071538223,Suburban
76123,30668,8.101,48,439,3785.7054684606833,Urban
76126,21214,63.562,48,367,333.7528712123596,Rural
76127,1974,2.177,48,439,906.7524115755626,Rural
76129,2968,0.11,48,439,26981.81818181818,Urban
76131,35462,15.100999999999999,48,439,2348.3213032249523,Suburban
76132,26545,7.3260000000000005,48,439,3623.396123396123,Urban
76133,51375,9.237,48,439,5561.870737252355,Urban
76134,27439,7.974,48,439,3441.058439929772,Urban
76135,22878,25.978,48,439,880.6682577565632,Rural
76137,59092,13.534,48,439,4366.188857691739,Urban
76140,29684,27.865,48,439,1065.2790238650637,Suburban
76148,24228,4.663,48,439,5195.796697405104,Urban
76155,4965,3.465,48,439,1432.9004329004329,Suburban
76164,15612,3.9360000000000004,48,439,3966.463414634146,Urban
76177,7527,14.449000000000002,48,121,520.9357048930722,Rural
76179,55052,54.003,48,439,1019.4248467677721,Suburban
76180,35872,9.424,48,439,3806.451612903226,Urban
76182,30635,8.783999999999999,48,439,3487.591074681239,Urban
76201,27138,5.579,48,121,4864.312600824521,Urban
76205,21219,8.47,48,121,2505.194805194805,Suburban
76207,13309,36.798,48,121,361.67726506875374,Rural
76208,22367,27.089000000000002,48,121,825.6857026837461,Rural
76209,24921,6.5520000000000005,48,121,3803.5714285714284,Urban
76210,43819,16.064,48,121,2727.7763944223107,Suburban
76225,3278,99.676,48,497,32.886552429872786,Rural
76226,22953,47.681999999999995,48,121,481.37662010821697,Rural
76227,27538,79.402,48,121,346.8174605173673,Rural
76228,881,184.926,48,77,4.764067789277874,Rural
76230,9390,378.749,48,77,24.79214466572849,Rural
76233,3397,62.942,48,97,53.9703218836389,Rural
76234,15447,310.72700000000003,48,97,49.71244854808239,Rural
76238,426,26.485,48,97,16.084576175193504,Rural
76239,1089,114.45,48,97,9.515072083879422,Rural
76240,27007,369.48900000000003,48,97,73.09283902903739,Rural
76244,72474,17.22,48,439,4208.710801393729,Urban
76245,1673,22.63,48,181,73.92841361025188,Rural
76247,13191,71.85300000000001,48,121,183.58314892906347,Rural
76248,38437,14.437000000000001,48,439,2662.395234466994,Suburban
76249,7918,67.156,48,121,117.90458038001071,Rural
76250,890,8.814,48,97,100.975720444747,Rural
76251,666,53.012,48,337,12.563193239266582,Rural
76252,2760,185.02700000000002,48,97,14.916741880914676,Rural
76253,268,1.547,48,97,173.23852617970266,Rural
76255,5435,262.173,48,337,20.730586292257403,Rural
76258,7041,89.25,48,121,78.89075630252101,Rural
76259,5163,56.661,48,121,91.1208767935617,Rural
76261,274,67.533,48,77,4.057275702249271,Rural
76262,33531,45.305,48,121,740.116984880256,Rural
76263,68,8.591000000000001,48,97,7.915260155977184,Rural
76264,1453,35.654,48,181,40.752790710719694,Rural
76265,1901,195.171,48,97,9.740176563116448,Rural
76266,15098,120.23700000000001,48,97,125.56866854628774,Rural
76268,236,0.5770000000000001,48,181,409.0121317157712,Rural
76270,1875,101.094,48,337,18.54709478307318,Rural
76271,1671,39.525999999999996,48,97,42.27597024743208,Rural
76272,4462,98.92399999999999,48,97,45.10533338724678,Rural
76273,9007,203.828,48,97,44.18921836057853,Rural
76301,15694,11.712,48,485,1339.9931693989072,Suburban
76302,13750,8.263,48,485,1664.0445358828513,Suburban
76305,4541,219.084,48,77,20.7272096547443,Rural
76306,15078,13.08,48,485,1152.7522935779816,Suburban
76308,19063,8.962,48,9,2127.092166927025,Suburban
76309,13145,5.574,48,485,2358.27054180122,Suburban
76310,18598,179.692,48,9,103.49932106048126,Rural
76311,7762,1.655,48,485,4690.030211480363,Urban
76351,1723,191.75900000000001,48,9,8.985236677287636,Rural
76354,11655,78.475,48,485,148.5186365084422,Rural
76357,663,65.765,48,77,10.081350262297574,Rural
76360,3322,284.303,48,9,11.684716657931855,Rural
76363,346,61.302,48,275,5.644187791589181,Rural
76364,154,68.352,48,487,2.2530430711610485,Rural
76365,4547,532.92,48,77,8.532237484050139,Rural
76366,2024,236.21900000000002,48,9,8.568320075861806,Rural
76367,15597,198.388,48,485,78.61866645159989,Rural
76370,243,107.04,48,9,2.270179372197309,Rural
76371,1702,104.715,48,275,16.253640834646422,Rural
76372,1243,270.586,48,447,4.593733600408003,Rural
76373,216,29.078000000000003,48,487,7.428296306486002,Rural
76374,3910,282.219,48,9,13.854488889833782,Rural
76377,931,30.395,48,77,30.63003783517026,Rural
76379,716,43.406000000000006,48,9,16.49541538036216,Rural
76380,3692,951.525,48,23,3.8800872283965213,Rural
76384,12486,476.31699999999995,48,155,26.213635037170626,Rural
76388,246,101.984,48,207,2.41214308126765,Rural
76389,1293,198.947,48,9,6.499218384795951,Rural
76401,29037,412.332,48,143,70.42140799161841,Rural
76402,838,0.08900000000000001,48,143,9415.73033707865,Urban
76424,9207,515.0459999999999,48,429,17.87607320511178,Rural
76426,11622,131.547,48,237,88.34865105247555,Rural
76427,1036,56.545,48,237,18.321690688831904,Rural
76429,171,106.54799999999999,48,363,1.6049104628899653,Rural
76430,2542,359.589,48,417,7.06918176028744,Rural
76431,3126,118.729,48,237,26.328866578510727,Rural
76432,1220,95.553,48,49,12.767783324437747,Rural
76433,1410,120.197,48,143,11.730742031831078,Rural
76435,605,72.695,48,133,8.322443084118579,Rural
76436,260,45.299,48,93,5.739641051678845,Rural
76437,5292,404.95099999999996,48,59,13.068247763309635,Rural
76442,7480,446.755,48,93,16.74295754943985,Rural
76443,2002,141.461,48,49,14.15231053081768,Rural
76444,3365,145.29399999999998,48,93,23.159937781326143,Rural
76445,363,67.832,48,93,5.351456539686284,Rural
76446,8146,419.139,48,93,19.43508000925707,Rural
76448,5077,126.19200000000001,48,133,40.23234436414352,Rural
76449,2428,207.104,48,363,11.72357849196539,Rural
76450,13320,461.57199999999995,48,363,28.857902992382556,Rural
76452,83,8.927999999999999,48,93,9.296594982078854,Rural
76453,1207,130.042,48,143,9.28161670844804,Rural
76454,1500,137.13299999999998,48,93,10.938286189319859,Rural
76455,1235,90.34299999999999,48,93,13.67012386128422,Rural
76457,4088,316.777,48,35,12.904977318429053,Rural
76458,6056,564.127,48,237,10.735171335532602,Rural
76459,194,22.474,48,237,8.632197205659873,Rural
76460,467,93.751,48,503,4.98128019967787,Rural
76462,2922,167.704,48,143,17.423555788770692,Rural
76463,433,75.79,48,143,5.7131547697585425,Rural
76464,507,185.83900000000003,48,59,2.728167930305264,Rural
76466,238,6.06,48,133,39.273927392739274,Rural
76469,48,14.293,48,59,3.35828727349052,Rural
76470,3872,285.738,48,133,13.55087527735198,Rural
76471,2170,175.195,48,49,12.386198236251035,Rural
76472,1512,100.898,48,363,14.985430831136396,Rural
76474,260,35.924,48,49,7.237501391827191,Rural
76475,844,236.655,48,133,3.5663729902178276,Rural
76476,2555,102.719,48,221,24.873684517956757,Rural
76481,156,61.841,48,429,2.522598276224511,Rural
76483,977,635.7769999999999,48,447,1.5367023343090425,Rural
76484,923,106.353,48,363,8.678645642342012,Rural
76486,1132,103.25399999999999,48,237,10.963255660797646,Rural
76487,2596,89.44200000000001,48,237,29.02439569777062,Rural
76490,40,0.743,48,367,53.83580080753701,Rural
76491,311,126.56200000000001,48,447,2.4572936584440823,Rural
76501,18490,116.81200000000001,48,27,158.28853200013697,Rural
76502,36349,62.943000000000005,48,27,577.490745595221,Rural
76504,23127,27.041,48,27,855.2568322177434,Rural
76508,9,0.057999999999999996,48,27,155.17241379310346,Rural
76511,2849,78.404,48,27,36.33743176368553,Rural
76513,37275,105.384,48,27,353.7064450011387,Rural
76518,1554,116.51299999999999,48,331,13.337567481740235,Rural
76519,710,51.128,48,27,13.886715693944609,Rural
76520,8054,301.268,48,331,26.733672344888937,Rural
76522,36568,114.869,48,99,318.3452454535166,Rural
76523,0,0.607,48,331,0.0,Rural
76524,3505,67.225,48,145,52.13834139085162,Rural
76525,1013,192.111,48,99,5.272993217462822,Rural
76527,3752,128.369,48,27,29.22824046304014,Rural
76528,16267,504.291,48,27,32.25716897584926,Rural
76530,2160,93.415,48,491,23.12262484611679,Rural
76531,4523,381.441,48,193,11.857666061068423,Rural
76534,2650,88.414,48,27,29.97262876919945,Rural
76537,4774,53.769,48,491,88.78721940151388,Rural
76538,900,150.155,48,99,5.993806400053278,Rural
76539,8494,137.40200000000002,48,27,61.81860526047655,Rural
76541,18440,4.726,48,27,3901.819720694033,Urban
76542,48239,80.408,48,27,599.9278678738434,Rural
76543,29385,48.537,48,27,605.4144261079177,Rural
76544,28683,30.663,48,27,935.4270619313179,Rural
76548,28731,15.509,48,27,1852.5372364433554,Suburban
76549,49175,76.759,48,27,640.6414882945322,Rural
76550,12343,531.563,48,53,23.220201556541745,Rural
76554,2336,7.973,48,27,292.98883732597517,Rural
76556,1114,98.695,48,331,11.287299255281424,Rural
76557,4747,135.734,48,27,34.972814475370946,Rural
76559,5419,6.712999999999999,48,27,807.239684194846,Rural
76561,957,45.178999999999995,48,99,21.182407755815756,Rural
76565,34,28.055999999999997,48,193,1.2118619903051042,Rural
76566,324,54.5,48,99,5.944954128440367,Rural
76567,8913,193.513,48,51,46.05892110607556,Rural
76569,2198,81.50399999999999,48,27,26.96800157047507,Rural
76570,2724,179.824,48,145,15.148144852744904,Rural
76571,6433,118.182,48,27,54.43299318001049,Rural
76573,23,0.894,48,491,25.727069351230426,Rural
76574,18502,142.392,48,491,129.9370751165796,Rural
76577,3309,151.14,48,331,21.893608574831283,Rural
76578,1482,75.045,48,491,19.748151109334398,Rural
76579,4067,57.236999999999995,48,27,71.05543616891173,Rural
76596,1323,0.302,48,99,4380.794701986755,Urban
76597,2832,0.48200000000000004,48,99,5875.5186721991695,Urban
76598,555,0.039,48,99,14230.76923076923,Urban
76599,2014,0.49200000000000005,48,99,4093.495934959349,Urban
76621,937,72.706,48,217,12.887519599482848,Rural
76622,1101,52.716,48,217,20.88549965854769,Rural
76623,134,5.07,48,139,26.42998027613412,Rural
76624,2140,64.24600000000001,48,309,33.309466737228774,Rural
76626,1352,40.903,48,349,33.05381023396817,Rural
76627,1538,88.551,48,217,17.368522094612143,Rural
76628,59,9.271,48,217,6.363930536080249,Rural
76629,1722,141.545,48,145,12.165742343424354,Rural
76630,1115,14.412,48,145,77.36608381903969,Rural
76631,530,40.893,48,217,12.960653412564497,Rural
76632,1337,60.068999999999996,48,145,22.2577369358571,Rural
76633,5611,48.273,48,35,116.23474820292917,Rural
76634,6932,282.88,48,35,24.505090497737555,Rural
76635,1288,105.50399999999999,48,293,12.208067940552018,Rural
76636,1444,43.371,48,217,33.294136635078736,Rural
76637,549,39.464,48,35,13.911412933306305,Rural
76638,3134,82.664,48,309,37.91251330688087,Rural
76639,1409,91.863,48,349,15.338057759925105,Rural
76640,3159,28.408,48,309,111.20107012109264,Rural
76641,1767,75.071,48,349,23.537717627312812,Rural
76642,7151,255.481,48,293,27.990339790434515,Rural
76643,14128,7.975,48,309,1771.53605015674,Suburban
76645,10717,167.46099999999998,48,217,63.9969903440204,Rural
76648,2806,103.115,48,217,27.212335741647678,Rural
76649,772,138.403,48,35,5.577913773545371,Rural
76650,113,10.43,48,217,10.834132310642378,Rural
76651,3216,103.289,48,139,31.135938967363415,Rural
76652,1194,87.117,48,35,13.705706119356726,Rural
76653,967,148.352,48,145,6.518280845556514,Rural
76654,150,0.642,48,309,233.6448598130841,Rural
76655,8950,76.354,48,145,117.2171726432145,Rural
76656,2408,115.738,48,145,20.80561267690819,Rural
76657,9399,106.295,48,99,88.42372642175079,Rural
76660,639,35.522,48,217,17.988851979055234,Rural
76661,8224,160.519,48,145,51.23381032774936,Rural
76664,3438,135.045,48,145,25.458180606464513,Rural
76665,2385,159.07399999999998,48,35,14.99302211549342,Rural
76666,263,16.378,48,217,16.058126755403592,Rural
76667,11573,144.005,48,161,80.36526509496198,Rural
76670,1470,69.939,48,139,21.018315961051776,Rural
76671,1913,79.60600000000001,48,35,24.030851945833227,Rural
76673,1419,92.21799999999999,48,217,15.38745147368193,Rural
76676,314,21.459,48,217,14.632555105084114,Rural
76678,329,37.652,48,293,8.737915648571125,Rural
76679,1436,76.26899999999999,48,349,18.828095294287326,Rural
76680,438,55.669,48,145,7.867933679426612,Rural
76681,668,73.03699999999999,48,349,9.146049262702467,Rural
76682,2610,113.42299999999999,48,145,23.011205840085346,Rural
76685,33,13.457,48,145,2.4522553317975775,Rural
76686,244,11.311,48,293,21.571921138714526,Rural
76687,1642,132.643,48,145,12.379092752727246,Rural
76689,3469,229.87,48,35,15.091138469569756,Rural
76690,1059,81.207,48,35,13.040747718792716,Rural
76691,6383,99.74700000000001,48,217,63.99189950574954,Rural
76692,10177,122.611,48,217,83.00234073614928,Rural
76693,1467,77.294,48,161,18.979480942893368,Rural
76701,1977,1.139,48,309,1735.7330992098332,Suburban
76704,7984,5.1739999999999995,48,309,1543.1001159644377,Suburban
76705,29679,114.3,48,309,259.65879265091866,Rural
76706,37062,70.933,48,145,522.4930568282745,Rural
76707,16308,3.263,48,309,4997.8547349065275,Urban
76708,26220,46.538000000000004,48,309,563.4105462202931,Rural
76710,23967,9.51,48,309,2520.1892744479496,Suburban
76711,8710,3.947,48,309,2206.739295667596,Suburban
76712,25388,50.351000000000006,48,309,504.2203729816686,Rural
76798,1586,0.035,48,309,45314.28571428571,Urban
76801,25078,381.89099999999996,48,49,65.6679523738449,Rural
76802,4967,72.324,48,49,68.67706432166362,Rural
76820,120,75.021,48,319,1.5995521254048866,Rural
76821,4739,305.006,48,399,15.53739926427677,Rural
76823,3360,112.337,48,49,29.910002937589574,Rural
76824,15,27.857,48,411,0.5384642998169221,Rural
76825,7111,520.9119999999999,48,307,13.651058144177906,Rural
76827,447,72.602,48,49,6.156855183052808,Rural
76828,299,97.126,48,83,3.078475382492844,Rural
76831,102,43.358000000000004,48,299,2.3525070344573087,Rural
76832,651,202.678,48,411,3.2119914346895073,Rural
76834,5507,410.838,48,83,13.40431021473184,Rural
76836,8,38.262,48,307,0.20908473158747581,Rural
76837,3170,437.295,48,95,7.249111012017059,Rural
76841,19,100.007,48,327,0.18998670093093484,Rural
76842,177,93.86200000000001,48,307,1.88574716072532,Rural
76844,3804,409.54,48,193,9.288469990721296,Rural
76845,122,111.96799999999999,48,83,1.0895970277222065,Rural
76848,60,60.742,48,327,0.9877843995917158,Rural
76849,3880,945.0419999999999,48,267,4.105637633036416,Rural
76852,206,149.813,48,307,1.3750475592905824,Rural
76853,1520,256.807,48,281,5.91884177611981,Rural
76854,294,136.329,48,267,2.1565477631318353,Rural
76856,3609,711.183,48,319,5.074643235285433,Rural
76857,1714,134.22899999999998,48,49,12.769222746202386,Rural
76858,272,119.20200000000001,48,95,2.2818409087095852,Rural
76859,1976,718.238,48,327,2.7511771863922543,Rural
76861,2175,171.487,48,399,12.683177150454554,Rural
76862,174,127.85600000000001,48,95,1.3609060192716806,Rural
76864,676,235.44799999999998,48,333,2.87112228602494,Rural
76865,73,32.007,48,399,2.280751085700003,Rural
76866,687,278.297,48,95,2.468585719572974,Rural
76869,138,73.813,48,319,1.8695893677265523,Rural
76870,216,27.544,48,333,7.841998257333721,Rural
76871,704,233.24,48,307,3.018350197221746,Rural
76872,775,299.073,48,307,2.5913405757122843,Rural
76873,35,44.934,48,83,0.7789201940624026,Rural
76874,67,69.72,48,267,0.9609868043602984,Rural
76875,733,108.54,48,95,6.753270683618942,Rural
76877,4279,555.756,48,411,7.699422048524893,Rural
76878,1775,264.378,48,83,6.71387180476439,Rural
76882,273,139.765,48,83,1.9532787178478161,Rural
76884,184,34.580999999999996,48,83,5.320840924206935,Rural
76885,178,78.657,48,299,2.26298994367952,Rural
76887,118,58.288000000000004,48,307,2.024430414493549,Rural
76888,94,106.876,48,83,0.8795239342789775,Rural
76890,1013,93.66799999999999,48,49,10.814792671990435,Rural
76901,28427,276.26,48,235,102.8994425541157,Rural
76903,32212,26.624000000000002,48,451,1209.8858173076922,Suburban
76904,35256,403.914,48,235,87.28590739612888,Rural
76905,13554,207.86700000000002,48,451,65.2051552194432,Rural
76908,2704,1.396,48,451,1936.9627507163325,Suburban
76930,111,180.32,48,235,0.6155723158828749,Rural
76932,3743,969.623,48,105,3.860263215703423,Rural
76933,1297,259.453,48,81,4.9989786204052375,Rural
76934,1379,15.574000000000002,48,451,88.54501091562861,Rural
76935,1328,292.008,48,413,4.547820607654585,Rural
76936,3171,1074.144,48,413,2.952118151756189,Rural
76937,45,10.509,48,451,4.282043962318013,Rural
76939,56,32.055,48,451,1.7469973483075962,Rural
76940,115,14.802,48,451,7.769220375624916,Rural
76941,1474,568.48,48,235,2.592879256965944,Rural
76943,3659,2509.5570000000002,48,105,1.4580262572238845,Rural
76945,1668,596.5790000000001,48,81,2.795941526604188,Rural
76949,15,9.181000000000001,48,81,1.6338089532730637,Rural
76950,3959,1839.9589999999998,48,137,2.1516783797899848,Rural
76951,1233,802.475,48,431,1.536496464064301,Rural
76953,50,45.66,48,81,1.0950503723171268,Rural
76955,121,48.53,48,451,2.4933031114774367,Rural
76957,0,0.28,48,451,0.0,Rural
76958,164,98.45700000000001,48,451,1.66570177844135,Rural
77002,11861,2.016,48,201,5883.43253968254,Urban
77003,10097,2.5380000000000003,48,201,3978.32939322301,Urban
77004,36879,5.78,48,201,6380.449826989619,Urban
77005,27707,3.845,48,201,7205.981794538361,Urban
77006,21849,2.255,48,201,9689.135254988914,Urban
77007,35185,7.809,48,201,4505.698552951722,Urban
77008,32588,6.52,48,201,4998.1595092024545,Urban
77009,38019,6.18,48,201,6151.941747572816,Urban
77010,831,0.12300000000000001,48,201,6756.097560975609,Urban
77011,18558,3.569,48,201,5199.775847576352,Urban
77012,20534,3.928,48,201,5227.596741344196,Urban
77013,20743,8.76,48,201,2367.922374429224,Suburban
77014,34060,7.147,48,201,4765.635931159927,Urban
77015,57398,21.12,48,201,2717.708333333333,Suburban
77016,27799,9.675,48,201,2873.2816537467697,Suburban
77017,32583,8.696,48,201,3746.895124195032,Urban
77018,28144,6.621,48,201,4250.717414287872,Urban
77019,21067,3.52,48,201,5984.943181818182,Urban
77020,25908,6.902,48,201,3753.694581280788,Urban
77021,26374,6.079,48,201,4338.542523441356,Urban
77022,28014,5.84,48,201,4796.917808219178,Urban
77023,27973,5.449,48,201,5133.602495870802,Urban
77024,37867,12.825,48,201,2952.5925925925926,Suburban
77025,28103,4.287,48,201,6555.400046652671,Urban
77026,23030,6.481,48,201,3553.4639716093197,Urban
77027,15498,2.862,48,201,5415.094339622641,Urban
77028,14457,9.171,48,201,1576.3820739286884,Suburban
77029,18281,12.977,48,201,1408.7231255297834,Suburban
77030,10735,2.521,48,201,4258.230860769536,Urban
77031,18182,3.1889999999999996,48,201,5701.473816243337,Urban
77032,13475,22.159000000000002,48,201,608.1050588925492,Rural
77033,28190,5.975,48,201,4717.991631799164,Urban
77034,39420,13.738,48,201,2869.413306158102,Suburban
77035,36973,5.709,48,201,6476.265545629708,Urban
77036,77770,7.155,48,201,10869.32215234102,Urban
77037,19856,6.234,48,201,3185.1138915623997,Urban
77038,29388,9.415,48,201,3121.4020180562934,Urban
77039,28644,10.101,48,201,2835.7588357588356,Suburban
77040,47690,14.061,48,201,3391.6506649598177,Urban
77041,36129,18.503,48,201,1952.602280711236,Suburban
77042,40628,6.227,48,201,6524.49012365505,Urban
77043,26505,14.842,48,201,1785.8105376633875,Suburban
77044,40389,39.086999999999996,48,201,1033.3103077749636,Suburban
77045,34426,11.585999999999999,48,201,2971.3447263939242,Suburban
77046,1042,0.11699999999999999,48,201,8905.982905982906,Urban
77047,26653,13.824000000000002,48,201,1928.0237268518517,Suburban
77048,16854,11.077,48,201,1521.531100478469,Suburban
77049,32724,24.589000000000002,48,201,1330.8389930456708,Suburban
77050,4780,6.672999999999999,48,201,716.3194964783456,Rural
77051,15471,7.314,48,201,2115.2584085315834,Suburban
77053,31466,12.323,48,157,2553.4366631502066,Suburban
77054,22903,5.6,48,201,4089.821428571429,Urban
77055,44890,8.265,48,201,5431.336963097398,Urban
77056,19990,3.4589999999999996,48,201,5779.126915293438,Urban
77057,39327,4.253,48,201,9246.884552080885,Urban
77058,17070,8.232999999999999,48,201,2073.3632940604884,Suburban
77059,18023,9.841000000000001,48,201,1831.4195711817902,Suburban
77060,44010,8.218,48,201,5355.317595522025,Urban
77061,25710,7.932,48,201,3241.301059001513,Urban
77062,27277,5.4239999999999995,48,201,5028.945427728614,Urban
77063,37370,4.584,48,201,8152.268760907505,Urban
77064,47602,14.735,48,201,3230.5395317271805,Urban
77065,38839,8.21,48,201,4730.694275274055,Urban
77066,32999,8.613999999999999,48,201,3830.856744833992,Urban
77067,32305,5.994,48,201,5389.556222889556,Urban
77068,11429,3.807,48,201,3002.1013921723143,Urban
77069,18027,4.789,48,201,3764.2514094800586,Urban
77070,49666,13.034,48,201,3810.495626822157,Urban
77071,27460,4.468999999999999,48,201,6144.551353770419,Urban
77072,61376,7.343999999999999,48,201,8357.298474945534,Urban
77073,42411,13.835,48,201,3065.4860860137333,Urban
77074,37950,5.443,48,201,6972.25794598567,Urban
77075,42864,10.999,48,201,3897.0815528684425,Urban
77076,35017,4.773,48,201,7336.476010894616,Urban
77077,56291,8.742,48,201,6439.144360558224,Urban
77078,16323,10.71,48,201,1524.0896358543416,Suburban
77079,33229,7.381,48,201,4501.964503454817,Urban
